episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
385,340.0,383,234333,0.1,0.11931393229557823,653.0852079589968,True,False
386,670.0,630,234963,0.1,0.12086037973499601,654.7128864169936,True,False
387,1030.0,708,235671,0.1,0.12663670745020533,656.5800422499888,True,False
388,1340.0,607,236278,0.1,0.11669447589175481,658.1759394590044,True,False
389,300.0,453,236731,0.1,0.11273173430720262,659.3616740839789,True,False
390,380.0,383,237114,0.1,0.11751736745160694,660.3726418339647,True,False
391,2670.0,1029,238143,0.1,0.12512123218741167,663.0439184589777,True,False
392,720.0,645,238788,0.1,0.1345901702657158,664.7556537499768,True,False
393,1130.0,696,239484,0.1,0.11962278414753148,666.5587841249653,True,False
394,700.0,800,240284,0.1,0.09381527612451464,668.6497030839673,True,False
395,2400.0,748,241032,0.1,0.10518167923916788,670.5893912089523,True,False
396,390.0,480,241512,0.1,0.12811272310403485,671.8475109589635,True,False
397,540.0,539,242051,0.1,0.1264190066800411,673.2664300839533,True,False
398,240.0,436,242487,0.1,0.09133661952758328,674.4203540419694,True,False
399,750.0,635,243122,0.1,0.12900367305385615,676.0794141249498,True,False
400,870.0,804,243926,0.1,0.1441453361411148,678.1597295419779,True,False
401,480.0,420,244346,0.1,0.14621473231485912,680.0287152919918,True,False
402,350.0,424,244770,0.1,0.13641299173798202,681.160775833996,True,False
403,830.0,751,245521,0.1,0.16718677558658762,683.1255957089597,True,False
404,470.0,420,245941,0.1,0.1154180989733764,684.2310116669978,True,False
405,800.0,474,246415,0.1,0.15647236150452645,685.4757519999985,True,False
406,2190.0,648,247063,0.1,0.14030428907983464,687.1684568749624,True,False
407,600.0,583,247646,0.1,0.16752453665057682,688.6902093749959,True,False
408,550.0,496,248142,0.1,0.1294137202578807,690.0032960419776,True,False
409,1260.0,782,248924,0.1,0.1049931589704083,692.0351679169689,True,False
410,1040.0,693,249617,0.1,0.16569571427441057,693.8340813340037,True,False
411,870.0,548,250165,0.1,0.1222542629706381,695.2629619999789,True,False
412,470.0,461,250626,0.1,0.14149770736694336,696.4999808339635,True,False
413,630.0,526,251152,0.1,0.12354373467634573,697.9335133749992,True,False
414,650.0,698,251850,0.1,0.12037526532450969,699.7563063339912,True,False
415,600.0,507,252357,0.1,0.12310839915926766,701.08112870896,True,False
416,360.0,411,252768,0.1,0.09257081102181985,702.1700902499724,True,False
417,440.0,496,253264,0.1,0.11282364399202409,703.478759999969,True,False
418,520.0,424,253688,0.1,0.12137339364315541,704.6063154999865,True,False
419,1110.0,691,254379,0.1,0.1232626097774956,706.4108611669508,True,False
420,770.0,754,255133,0.1,0.11733796217887806,708.431528874964,True,False
421,610.0,493,255626,0.1,0.11616236855828665,709.7297375419876,True,False
422,840.0,826,256452,0.1,0.10672100312143996,711.8656345839845,True,False
423,460.0,540,256992,0.1,0.131887418811244,713.2872479999787,True,False
424,980.0,765,257757,0.1,0.12186733492362406,715.2967944589909,True,False
425,470.0,431,258188,0.1,0.11177282864055424,716.4201794169494,True,False
426,630.0,697,258885,0.1,0.09171415833841967,719.0884015839547,True,False
427,310.0,464,259349,0.1,0.0916816066019237,720.3048612089478,True,False
428,880.0,680,260029,0.1,0.11709834635805558,722.072296416969,True,False
429,860.0,687,260716,0.1,0.13775545839480188,723.8639233339927,True,False
430,410.0,526,261242,0.1,0.11377434559763615,725.233550749952,True,False
431,3020.0,1019,262261,0.1,0.12991480183805906,727.8738979589543,True,False
432,490.0,576,262837,0.1,0.11370268072156857,729.3706681249896,True,False
433,920.0,658,263495,0.1,0.12460668043165309,731.0969306249754,True,False
434,800.0,802,264297,0.1,0.12330583717433077,733.2068300839746,True,False
435,430.0,426,264723,0.1,0.10048530209493244,734.3184394169948,True,False
436,730.0,620,265343,0.1,0.11479251586621808,735.9267451249762,True,False
437,710.0,597,265940,0.1,0.1551009170214335,737.491872499988,True,False
438,500.0,462,266402,0.1,0.1020405799312436,738.6908289589919,True,False
439,1550.0,597,266999,0.1,0.11820038798071394,740.2514391669538,True,False
440,920.0,687,267686,0.1,0.12145011802203953,742.0364013339859,True,False
441,950.0,870,268556,0.1,0.11512535667781709,744.3041747499956,True,False
442,1860.0,1001,269557,0.1,0.1109495586566627,746.8853320839698,True,False
443,520.0,509,270066,0.1,0.09671309758271054,748.2366761249723,True,False
444,670.0,790,270856,0.1,0.09704029573259329,750.3190211249748,True,False
445,960.0,1109,271965,0.1,0.09857035397353585,753.2248959589633,True,False
446,390.0,418,272383,0.1,0.11019121394313586,754.3305127919884,True,False
447,1370.0,779,273162,0.1,0.08550986838168823,756.3680510419654,True,False
448,440.0,464,273626,0.1,0.09899186999697623,757.5983257089974,True,False
449,980.0,694,274320,0.1,0.10622293240358603,759.4130763749708,True,False
450,410.0,494,274814,0.1,0.09964875240878361,760.697591708973,True,False
