episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
385,340.0,383,234333,0.1,0.11931393229557823,650.4237149590044,True,False
386,670.0,630,234963,0.1,0.12086037973499601,652.0603482089937,True,False
387,1030.0,708,235671,0.1,0.12663670745020533,653.9145017090486,True,False
388,1340.0,607,236278,0.1,0.11669447589175481,655.4968042920227,True,False
389,300.0,453,236731,0.1,0.11273173430720262,656.6823872500099,True,False
390,380.0,383,237114,0.1,0.11751736745160694,657.6851052500424,True,False
391,2670.0,1029,238143,0.1,0.12512123218741167,660.3829519170104,True,False
392,720.0,645,238788,0.1,0.1345901702657158,662.0782149170409,True,False
393,1130.0,696,239484,0.1,0.11962278414753148,663.901839416998,True,False
394,700.0,800,240284,0.1,0.09381527612451464,665.9943545000278,True,False
395,2400.0,748,241032,0.1,0.10518167923916788,667.9552732090233,True,False
396,390.0,480,241512,0.1,0.12811272310403485,669.2172347500455,True,False
397,540.0,539,242051,0.1,0.1264190066800411,670.6287190419971,True,False
398,240.0,436,242487,0.1,0.09133661952758328,671.7828247920261,True,False
399,750.0,635,243122,0.1,0.12900367305385615,673.4884124170057,True,False
400,870.0,804,243926,0.1,0.1441453361411148,675.5785223750281,True,False
401,480.0,420,244346,0.1,0.14621473231485912,677.4015740000177,True,False
402,350.0,424,244770,0.1,0.13641299173798202,678.5403664589976,True,False
403,830.0,751,245521,0.1,0.16718677558658762,680.4905407500337,True,False
404,470.0,420,245941,0.1,0.1154180989733764,681.6308761670371,True,False
405,800.0,474,246415,0.1,0.15647236150452645,682.8766199999955,True,False
406,2190.0,648,247063,0.1,0.14030428907983464,684.5846135000465,True,False
407,600.0,583,247646,0.1,0.16752453665057682,686.1312220420223,True,False
408,550.0,496,248142,0.1,0.1294137202578807,687.4379948340356,True,False
409,1260.0,782,248924,0.1,0.1049931589704083,689.4847959170002,True,False
410,1040.0,693,249617,0.1,0.16569571427441057,691.2880375420209,True,False
411,870.0,548,250165,0.1,0.1222542629706381,692.7073088340112,True,False
412,470.0,461,250626,0.1,0.14149770736694336,693.9447751670377,True,False
413,630.0,526,251152,0.1,0.12354373467634573,695.330339875014,True,False
414,650.0,698,251850,0.1,0.12037526532450969,697.1478995840298,True,False
415,600.0,507,252357,0.1,0.12310839915926766,698.4891517090145,True,False
416,360.0,411,252768,0.1,0.09257081102181985,699.5758113340125,True,False
417,440.0,496,253264,0.1,0.11282364399202409,700.9325454590144,True,False
418,520.0,424,253688,0.1,0.12137339364315541,702.0646696250187,True,False
419,1110.0,691,254379,0.1,0.1232626097774956,703.8815237920498,True,False
420,770.0,754,255133,0.1,0.11733796217887806,705.8586780420155,True,False
421,610.0,493,255626,0.1,0.11616236855828665,707.1592477090308,True,False
422,840.0,826,256452,0.1,0.10672100312143996,709.3183010840439,True,False
423,460.0,540,256992,0.1,0.131887418811244,710.7549580000341,True,False
424,980.0,765,257757,0.1,0.12186733492362406,712.7623747500475,True,False
425,470.0,431,258188,0.1,0.11177282864055424,713.9178608340444,True,False
426,630.0,697,258885,0.1,0.09171415833841967,716.5577967920108,True,False
427,310.0,464,259349,0.1,0.0916816066019237,717.8201265000389,True,False
428,880.0,680,260029,0.1,0.11709834635805558,719.6144875420141,True,False
429,860.0,687,260716,0.1,0.13775545839480188,721.4431832090486,True,False
430,410.0,526,261242,0.1,0.11377434559763615,722.8146052920492,True,False
431,3020.0,1019,262261,0.1,0.12991480183805906,725.507376292022,True,False
432,490.0,576,262837,0.1,0.11370268072156857,727.009768167045,True,False
433,920.0,658,263495,0.1,0.12460668043165309,728.7674857920501,True,False
434,800.0,802,264297,0.1,0.12330583717433077,730.868023167015,True,False
435,430.0,426,264723,0.1,0.10048530209493244,731.9838028750382,True,False
436,730.0,620,265343,0.1,0.11479251586621808,733.620749542024,True,False
437,710.0,597,265940,0.1,0.1551009170214335,735.2221717500361,True,False
438,500.0,462,266402,0.1,0.1020405799312436,736.4488908750354,True,False
439,1550.0,597,266999,0.1,0.11820038798071394,738.0331374999951,True,False
440,920.0,687,267686,0.1,0.12145011802203953,739.8450039169984,True,False
441,950.0,870,268556,0.1,0.11512535667781709,742.1203682500054,True,False
442,1860.0,1001,269557,0.1,0.1109495586566627,744.7379735000432,True,False
443,520.0,509,270066,0.1,0.09671309758271054,746.0750415420043,True,False
444,670.0,790,270856,0.1,0.09704029573259329,748.1740234590252,True,False
445,960.0,1109,271965,0.1,0.09857035397353585,751.0330301250215,True,False
446,390.0,418,272383,0.1,0.11019121394313586,752.1245421250351,True,False
447,1370.0,779,273162,0.1,0.08550986838168823,754.1892997090472,True,False
448,440.0,464,273626,0.1,0.09899186999697623,755.4110088750022,True,False
449,980.0,694,274320,0.1,0.10622293240358603,757.2764743750449,True,False
450,410.0,494,274814,0.1,0.09964875240878361,758.6200134170358,True,False
451,840.0,570,275384,0.1,0.1255044476552443,761.2006297089974,True,False
452,750.0,742,276126,0.1,0.10652893174540352,763.1254254170344,True,False
453,690.0,668,276794,0.1,0.10477540645369156,764.8891357920365,True,False
454,460.0,423,277217,0.1,0.13498090017797812,766.0060272919945,True,False
455,510.0,518,277735,0.1,0.11889290826236323,767.3729414590052,True,False
456,450.0,470,278205,0.1,0.11709804923699821,768.6308468750212,True,False
457,760.0,584,278789,0.1,0.13032215834939725,770.2142997090123,True,False
458,540.0,659,279448,0.1,0.09845736083207708,771.9501572920126,True,False
459,1180.0,870,280318,0.1,0.10253390008884092,774.2321370840073,True,False
460,320.0,375,280693,0.1,0.11061938493413494,775.2246155840112,True,False
461,620.0,574,281267,0.1,0.10536139982042612,776.7290042920504,True,False
462,690.0,540,281807,0.1,0.13730471324589516,778.1417118750396,True,False
463,410.0,448,282255,0.1,0.13103886083367147,779.3313225420425,True,False
464,310.0,338,282593,0.1,0.0998653134002405,780.2305670000496,True,False
465,930.0,675,283268,0.1,0.11380083636331136,781.9759385000216,True,False
466,480.0,473,283741,0.1,0.13245853382336387,783.2206172920414,True,False
467,520.0,507,284248,0.1,0.11307962859181438,784.5714691250469,True,False
468,450.0,387,284635,0.1,0.1093245616260295,785.6264995420352,True,False
469,1010.0,782,285417,0.1,0.15408613403061672,787.6565492500085,True,False
470,410.0,410,285827,0.1,0.14680801616872058,788.7654684589943,True,False
471,2030.0,922,286749,0.1,0.14924169210838034,791.2237495839945,True,False
472,520.0,576,287325,0.1,0.10898537975218561,792.7317577500362,True,False
473,320.0,375,287700,0.1,0.1045443280104627,793.7360380840255,True,False
474,610.0,622,288322,0.1,0.11598494952965167,795.3769210000173,True,False
475,670.0,677,288999,0.1,0.12644032150308585,797.1422427500365,True,False
476,870.0,672,289671,0.1,0.11350612544698552,799.8805409170454,True,False
477,380.0,428,290099,0.1,0.11075299971293066,801.0148144590203,True,False
478,920.0,674,290773,0.1,0.10878724670423383,802.7734669590136,True,False
479,330.0,461,291234,0.1,0.1398389157231735,804.0127675420372,True,False
480,1140.0,909,292143,0.1,0.10743077496468759,806.3546510000015,True,False
481,2310.0,936,293079,0.1,0.10907903898698397,808.8179054170032,True,False
482,360.0,558,293637,0.1,0.11051264300144144,810.290296000021,True,False
483,150.0,353,293990,0.1,0.1411942418622361,811.2297010840266,True,False
484,2460.0,882,294872,0.1,0.13148829011389843,813.5358801670372,True,False
485,540.0,461,295333,0.1,0.09978623649348384,814.7389346670243,True,False
486,460.0,493,295826,0.1,0.12198824000855286,816.0147666250123,True,False
487,500.0,489,296315,0.1,0.1399627349293623,817.2841942090308,True,False
488,660.0,521,296836,0.1,0.12482855465433752,818.6639289170271,True,False
489,440.0,519,297355,0.1,0.12359752572437589,820.0185263340245,True,False
490,1170.0,1132,298487,0.1,0.12257348826359102,822.9474688339978,True,False
491,250.0,407,298894,0.1,0.14632860593059482,824.0433481250075,True,False
492,490.0,481,299375,0.1,0.13283429419000944,825.3107182090171,True,False
493,420.0,485,299860,0.1,0.1027034454230891,826.5812431670493,True,False
494,360.0,328,300188,0.1,0.09328956588557581,827.4536717500305,True,False
495,290.0,417,300605,0.1,0.10978209001656908,828.555473000044,True,False
496,720.0,600,301205,0.1,0.13388533884038528,830.1510659590131,True,False
497,370.0,417,301622,0.1,0.1253330168636659,831.2678674170165,True,False
498,1100.0,910,302532,0.1,0.14586769781287826,833.650809084007,True,False
499,890.0,580,303112,0.1,0.12444855445546323,835.1794367500115,True,False
500,640.0,554,303666,0.1,0.13595380938436458,836.6576857090113,True,False
